ok,status,latency_ms,error
True,200,42.79,
True,200,31.93,
True,200,65.58,
True,200,47.38,
True,200,38.58,
True,200,28.43,
True,200,33.83,
True,200,46.49,
True,200,43.69,
True,200,46.05,
True,200,36.37,
True,200,69.41,
True,200,37.24,
True,200,45.29,
True,200,50.62,
True,200,35.80,
True,200,47.93,
True,200,41.75,
True,200,51.17,
True,200,42.08,
True,200,46.07,
True,200,45.67,
True,200,38.40,
True,200,39.74,
True,200,43.58,
True,200,42.86,
True,200,75.36,
True,200,38.52,
True,200,35.58,
True,200,37.49,
True,200,32.63,
True,200,46.60,
True,200,52.59,
True,200,62.86,
True,200,38.47,
True,200,51.73,
True,200,41.88,
True,200,50.15,
True,200,25.91,
True,200,45.60,
True,200,43.74,
True,200,36.47,
True,200,31.70,
True,200,61.52,
True,200,37.97,
True,200,39.15,
True,200,33.90,
True,200,59.15,
True,200,29.55,
True,200,43.51,
True,200,32.79,
True,200,52.93,
True,200,46.37,
True,200,35.20,
True,200,53.45,
True,200,49.55,
True,200,31.00,
True,200,46.80,
True,200,39.67,
True,200,40.71,
True,200,57.62,
True,200,53.14,
True,200,42.17,
True,200,54.09,
True,200,58.43,
True,200,36.22,
True,200,49.02,
True,200,40.25,
True,200,38.55,
True,200,40.65,
True,200,59.35,
True,200,53.83,
True,200,42.87,
True,200,28.67,
True,200,35.20,
True,200,38.05,
True,200,53.90,
True,200,47.17,
True,200,46.16,
True,200,49.70,
True,200,41.65,
True,200,40.67,
True,200,60.58,
True,200,44.45,
True,200,59.57,
True,200,41.15,
True,200,55.54,
True,200,36.35,
True,200,39.61,
True,200,34.60,
True,200,34.05,
True,200,41.83,
True,200,51.28,
True,200,48.38,
True,200,51.78,
True,200,42.09,
True,200,45.71,
True,200,41.70,
True,200,32.29,
True,200,43.58,
True,200,41.54,
True,200,54.04,
True,200,36.64,
True,200,34.77,
True,200,65.88,
True,200,34.47,
True,200,41.62,
True,200,53.91,
True,200,28.29,
True,200,54.88,
True,200,27.54,
True,200,43.27,
True,200,43.93,
True,200,57.38,
True,200,54.68,
True,200,65.13,
True,200,52.88,
True,200,47.79,
True,200,51.70,
True,200,49.87,
True,200,37.04,
True,200,50.98,
True,200,55.66,
True,200,43.71,
True,200,29.43,
True,200,42.03,
True,200,57.67,
True,200,35.29,
True,200,47.84,
True,200,63.04,
True,200,48.29,
True,200,29.62,
True,200,52.64,
True,200,48.02,
True,200,44.13,
True,200,55.52,
True,200,38.07,
True,200,50.08,
True,200,48.68,
True,200,39.26,
True,200,40.16,
True,200,33.40,
True,200,45.40,
True,200,31.01,
True,200,58.23,
True,200,33.18,
True,200,52.92,
True,200,56.35,
True,200,54.89,
True,200,49.24,
True,200,80.25,
True,200,33.12,
True,200,54.85,
True,200,43.77,
True,200,34.04,
True,200,36.43,
True,200,41.80,
True,200,36.30,
True,200,67.86,
True,200,39.91,
True,200,40.07,
True,200,26.63,
True,200,34.86,
True,200,46.59,
True,200,43.85,
True,200,36.84,
True,200,57.29,
True,200,46.11,
True,200,33.56,
True,200,35.59,
True,200,47.38,
True,200,52.46,
True,200,55.92,
True,200,48.96,
True,200,43.50,
True,200,39.50,
True,200,48.51,
True,200,41.98,
True,200,28.05,
True,200,39.35,
True,200,34.65,
True,200,42.98,
True,200,46.69,
True,200,47.46,
True,200,37.15,
True,200,35.57,
True,200,52.34,
True,200,35.30,
True,200,42.58,
True,200,65.27,
True,200,40.24,
True,200,58.85,
True,200,58.77,
True,200,47.87,
