ok,status,latency_ms,error
True,200,34.50,
True,200,22.11,
True,200,34.62,
True,200,26.55,
True,200,11.06,
True,200,10.73,
True,200,20.72,
True,200,15.78,
True,200,21.86,
True,200,27.90,
True,200,27.24,
True,200,23.35,
True,200,30.58,
True,200,18.03,
True,200,29.45,
True,200,36.91,
True,200,26.27,
True,200,21.03,
True,200,39.88,
True,200,13.52,
True,200,33.58,
True,200,26.96,
True,200,14.25,
True,200,26.34,
True,200,43.45,
True,200,41.71,
True,200,39.86,
True,200,48.19,
True,200,56.48,
True,200,44.93,
True,200,55.06,
True,200,51.49,
True,200,44.99,
True,200,58.04,
True,200,27.05,
True,200,57.40,
True,200,50.82,
True,200,50.68,
True,200,56.61,
True,200,40.53,
True,200,55.40,
True,200,36.41,
True,200,40.40,
True,200,51.81,
True,200,65.90,
True,200,41.01,
True,200,32.44,
True,200,53.55,
True,200,53.65,
True,200,55.25,
True,200,46.82,
True,200,48.00,
True,200,45.58,
True,200,34.72,
True,200,29.15,
True,200,48.87,
True,200,40.40,
True,200,32.34,
True,200,42.52,
True,200,45.52,
True,200,57.56,
True,200,43.97,
True,200,42.67,
True,200,64.47,
True,200,38.51,
True,200,41.60,
True,200,50.73,
True,200,39.07,
True,200,55.78,
True,200,48.36,
True,200,33.01,
True,200,57.68,
True,200,38.41,
True,200,37.19,
True,200,39.02,
True,200,64.14,
True,200,49.12,
True,200,34.39,
True,200,55.79,
True,200,36.25,
True,200,53.37,
True,200,44.75,
True,200,50.94,
True,200,35.14,
True,200,46.89,
True,200,45.02,
True,200,25.50,
True,200,41.59,
True,200,29.09,
True,200,72.05,
True,200,58.37,
True,200,34.86,
True,200,39.10,
True,200,57.61,
True,200,31.47,
True,200,53.24,
True,200,58.61,
True,200,63.03,
True,200,55.53,
True,200,55.97,
True,200,42.40,
True,200,51.64,
True,200,34.91,
True,200,43.63,
True,200,48.36,
True,200,43.49,
True,200,31.16,
True,200,54.63,
True,200,36.53,
True,200,36.69,
True,200,45.45,
True,200,57.91,
True,200,47.91,
True,200,40.58,
True,200,50.21,
True,200,49.28,
True,200,70.41,
True,200,42.27,
True,200,40.69,
True,200,68.38,
True,200,47.31,
True,200,36.37,
True,200,41.68,
True,200,37.04,
True,200,45.54,
True,200,41.69,
True,200,49.91,
True,200,57.91,
True,200,58.53,
True,200,34.38,
True,200,34.05,
True,200,47.17,
True,200,45.61,
True,200,52.98,
True,200,33.89,
True,200,50.39,
True,200,48.09,
True,200,51.51,
True,200,49.55,
True,200,63.00,
True,200,48.79,
True,200,52.02,
True,200,40.71,
True,200,50.21,
True,200,28.28,
True,200,42.29,
True,200,52.92,
True,200,34.78,
True,200,57.63,
True,200,52.84,
True,200,28.72,
True,200,41.00,
True,200,52.74,
True,200,27.36,
True,200,36.86,
True,200,48.24,
