ok,status,latency_ms,error
True,200,16.50,
True,200,27.69,
True,200,27.21,
True,200,24.98,
True,200,14.98,
True,200,31.98,
True,200,22.00,
True,200,14.78,
True,200,27.40,
True,200,25.16,
True,200,35.93,
True,200,25.29,
True,200,32.19,
True,200,13.75,
True,200,16.22,
True,200,16.19,
True,200,23.63,
True,200,38.70,
True,200,18.04,
True,200,27.89,
True,200,40.06,
True,200,37.89,
True,200,44.71,
True,200,44.67,
True,200,40.34,
True,200,44.29,
True,200,57.30,
True,200,55.46,
True,200,61.22,
True,200,50.55,
True,200,58.23,
True,200,28.75,
True,200,51.60,
True,200,52.38,
True,200,52.65,
True,200,42.23,
True,200,30.33,
True,200,51.50,
True,200,55.18,
True,200,54.37,
True,200,70.72,
True,200,70.97,
True,200,36.40,
True,200,47.92,
True,200,36.39,
True,200,34.73,
True,200,38.35,
True,200,39.87,
True,200,54.29,
True,200,39.09,
True,200,38.73,
True,200,39.72,
True,200,37.68,
True,200,67.69,
True,200,30.68,
True,200,51.75,
True,200,35.93,
True,200,51.35,
True,200,55.86,
True,200,50.09,
True,200,28.33,
True,200,50.60,
True,200,68.73,
True,200,28.61,
True,200,47.36,
True,200,33.09,
True,200,33.59,
True,200,32.37,
True,200,46.87,
True,200,51.57,
True,200,42.02,
True,200,57.01,
True,200,60.93,
True,200,47.63,
True,200,41.89,
True,200,58.39,
True,200,50.37,
True,200,47.47,
True,200,58.82,
True,200,29.36,
True,200,37.06,
True,200,40.01,
True,200,29.40,
True,200,49.40,
True,200,44.18,
True,200,46.85,
True,200,36.33,
True,200,41.14,
True,200,48.13,
True,200,52.53,
True,200,47.69,
True,200,41.85,
True,200,36.00,
True,200,46.69,
True,200,46.59,
True,200,30.96,
True,200,60.20,
True,200,54.87,
True,200,53.01,
True,200,69.73,
True,200,32.41,
True,200,41.24,
True,200,52.52,
True,200,57.00,
True,200,45.89,
True,200,45.96,
True,200,61.89,
True,200,32.45,
True,200,47.12,
True,200,46.73,
True,200,49.03,
True,200,44.30,
True,200,39.98,
True,200,42.14,
True,200,37.59,
True,200,56.11,
True,200,51.79,
True,200,41.78,
True,200,30.26,
True,200,39.97,
True,200,78.66,
True,200,41.36,
True,200,49.91,
True,200,43.70,
True,200,46.08,
True,200,38.24,
True,200,50.87,
True,200,39.79,
True,200,55.66,
True,200,52.06,
True,200,47.44,
True,200,45.65,
True,200,32.00,
True,200,39.39,
True,200,48.43,
True,200,52.97,
True,200,54.01,
True,200,50.57,
True,200,32.58,
True,200,50.07,
True,200,50.55,
True,200,33.35,
True,200,60.59,
True,200,45.93,
True,200,55.38,
True,200,49.84,
True,200,49.36,
True,200,44.43,
True,200,38.16,
True,200,47.43,
True,200,22.89,
True,200,34.32,
True,200,38.49,
True,200,46.74,
True,200,62.11,
True,200,58.26,
True,200,47.49,
True,200,39.88,
True,200,57.17,
True,200,40.73,
True,200,45.60,
True,200,36.24,
True,200,39.63,
True,200,46.99,
True,200,44.97,
True,200,38.71,
True,200,45.44,
True,200,25.54,
True,200,39.39,
True,200,51.94,
True,200,52.53,
True,200,54.88,
True,200,44.76,
True,200,54.62,
True,200,44.24,
True,200,43.48,
True,200,30.74,
True,200,56.26,
True,200,60.04,
True,200,55.87,
True,200,37.75,
True,200,49.79,
True,200,57.94,
True,200,43.80,
True,200,47.88,
True,200,37.79,
True,200,32.10,
True,200,47.70,
True,200,44.13,
True,200,44.38,
True,200,41.31,
True,200,34.42,
True,200,45.24,
True,200,45.38,
True,200,35.46,
True,200,49.30,
True,200,62.23,
True,200,40.41,
True,200,49.60,
True,200,36.35,
True,200,36.99,
True,200,36.38,
True,200,34.32,
True,200,43.10,
True,200,36.17,
True,200,79.67,
True,200,50.31,
True,200,36.50,
True,200,66.78,
True,200,38.84,
True,200,46.88,
True,200,32.73,
True,200,60.47,
True,200,42.71,
True,200,32.01,
True,200,34.63,
True,200,51.52,
True,200,53.54,
True,200,36.13,
True,200,49.81,
True,200,51.17,
True,200,53.67,
True,200,40.71,
True,200,48.68,
True,200,66.72,
True,200,42.16,
True,200,29.75,
True,200,27.46,
True,200,51.18,
True,200,43.57,
True,200,43.25,
True,200,53.91,
True,200,51.03,
True,200,38.26,
True,200,35.53,
True,200,29.02,
True,200,38.79,
True,200,26.57,
True,200,36.03,
True,200,49.80,
True,200,53.05,
True,200,47.10,
True,200,35.60,
True,200,49.67,
True,200,39.06,
True,200,45.32,
True,200,34.63,
True,200,61.93,
True,200,54.33,
True,200,63.59,
True,200,51.42,
True,200,30.99,
True,200,50.24,
True,200,43.64,
True,200,30.76,
True,200,51.35,
True,200,44.16,
True,200,35.94,
True,200,29.83,
