ok,status,latency_ms,error
True,200,30.87,
True,200,39.00,
True,200,43.30,
True,200,71.54,
True,200,37.45,
True,200,47.51,
True,200,43.44,
True,200,44.62,
True,200,40.87,
True,200,42.87,
True,200,36.14,
True,200,30.35,
True,200,54.55,
True,200,43.72,
True,200,58.72,
True,200,37.53,
True,200,53.24,
True,200,35.16,
True,200,42.38,
True,200,56.56,
True,200,37.43,
True,200,34.85,
True,200,51.04,
True,200,33.32,
True,200,45.94,
True,200,35.43,
True,200,44.82,
True,200,54.05,
True,200,69.44,
True,200,44.83,
True,200,50.88,
True,200,43.97,
True,200,46.18,
True,200,29.98,
True,200,48.21,
True,200,49.54,
True,200,43.23,
True,200,52.08,
True,200,44.88,
True,200,58.44,
True,200,31.47,
True,200,51.95,
True,200,42.24,
True,200,24.26,
True,200,45.37,
True,200,43.82,
True,200,53.49,
True,200,55.10,
True,200,47.06,
True,200,53.02,
True,200,60.94,
True,200,25.60,
True,200,51.10,
True,200,39.04,
True,200,51.57,
True,200,21.86,
True,200,45.75,
True,200,35.46,
True,200,47.32,
True,200,66.71,
True,200,40.87,
True,200,44.42,
True,200,45.68,
True,200,56.03,
True,200,48.81,
True,200,35.55,
True,200,43.49,
True,200,39.22,
True,200,52.41,
True,200,60.31,
True,200,43.30,
True,200,33.67,
True,200,51.08,
True,200,41.97,
True,200,52.90,
True,200,45.40,
True,200,48.33,
True,200,45.83,
True,200,50.92,
True,200,44.58,
True,200,34.67,
True,200,48.29,
True,200,31.90,
True,200,33.08,
True,200,51.44,
True,200,64.95,
True,200,50.07,
True,200,41.91,
True,200,37.31,
True,200,55.08,
True,200,62.77,
True,200,52.14,
True,200,40.34,
True,200,49.57,
True,200,41.30,
True,200,47.71,
True,200,40.65,
True,200,41.84,
True,200,45.81,
True,200,33.10,
True,200,46.05,
True,200,41.43,
True,200,42.58,
True,200,48.54,
True,200,39.38,
True,200,47.53,
True,200,46.67,
True,200,68.88,
True,200,60.41,
True,200,34.69,
True,200,47.75,
True,200,38.83,
True,200,46.79,
True,200,39.32,
True,200,32.42,
True,200,46.05,
True,200,66.68,
True,200,40.80,
True,200,42.89,
True,200,70.46,
True,200,55.03,
True,200,51.96,
True,200,29.58,
True,200,29.37,
True,200,36.09,
True,200,46.68,
True,200,46.57,
True,200,43.66,
True,200,47.11,
True,200,25.77,
True,200,32.42,
True,200,24.24,
True,200,34.58,
True,200,47.25,
True,200,29.24,
True,200,35.79,
