ok,status,latency_ms,error
True,200,189.19,
True,200,181.96,
True,200,188.18,
True,200,192.47,
True,200,203.60,
True,200,190.13,
True,200,188.26,
True,200,206.55,
True,200,198.14,
True,200,202.07,
True,200,204.47,
True,200,194.26,
True,200,207.62,
True,200,206.99,
True,200,213.04,
True,200,209.84,
True,200,206.22,
True,200,211.91,
True,200,215.14,
True,200,211.14,
True,200,180.29,
True,200,158.77,
True,200,187.38,
True,200,183.01,
True,200,192.16,
True,200,191.75,
True,200,198.28,
True,200,199.03,
True,200,198.11,
True,200,200.21,
True,200,196.24,
True,200,163.06,
True,200,182.64,
True,200,194.38,
True,200,208.90,
True,200,182.37,
True,200,181.82,
True,200,185.36,
True,200,188.46,
True,200,195.09,
True,200,168.49,
True,200,176.90,
True,200,183.72,
True,200,202.32,
True,200,197.90,
True,200,207.89,
True,200,206.23,
True,200,188.64,
True,200,206.81,
True,200,182.83,
True,200,205.10,
True,200,206.74,
True,200,224.20,
True,200,206.22,
True,200,211.64,
True,200,191.94,
True,200,194.87,
True,200,224.65,
True,200,207.39,
True,200,219.02,
True,200,165.12,
True,200,162.40,
True,200,192.72,
True,200,169.92,
True,200,168.87,
True,200,198.23,
True,200,201.03,
True,200,186.58,
True,200,190.38,
True,200,186.61,
True,200,201.95,
True,200,195.06,
True,200,192.42,
True,200,204.78,
True,200,203.92,
True,200,201.62,
True,200,206.65,
True,200,198.85,
True,200,203.43,
True,200,196.17,
True,200,166.16,
True,200,168.51,
True,200,182.44,
True,200,158.40,
True,200,172.01,
True,200,165.75,
True,200,174.09,
True,200,177.09,
True,200,177.48,
True,200,180.34,
True,200,188.52,
True,200,188.91,
True,200,183.52,
True,200,192.71,
True,200,190.43,
True,200,187.82,
True,200,189.68,
True,200,184.41,
True,200,201.56,
True,200,190.07,
True,200,172.43,
True,200,171.35,
True,200,177.76,
True,200,179.77,
True,200,198.90,
True,200,170.51,
True,200,178.99,
True,200,176.83,
True,200,177.24,
True,200,193.66,
True,200,189.92,
True,200,181.71,
True,200,187.66,
True,200,197.44,
True,200,188.95,
True,200,190.52,
True,200,193.13,
True,200,196.01,
True,200,203.21,
True,200,199.90,
True,200,158.88,
True,200,186.78,
True,200,162.47,
True,200,171.00,
True,200,180.55,
True,200,191.83,
True,200,201.94,
True,200,171.84,
True,200,179.11,
True,200,170.85,
True,200,191.57,
True,200,177.61,
True,200,189.10,
True,200,190.26,
True,200,186.21,
True,200,187.36,
True,200,200.30,
True,200,191.97,
True,200,199.13,
True,200,190.29,
True,200,197.14,
True,200,179.51,
True,200,176.78,
True,200,175.67,
True,200,195.14,
True,200,173.74,
True,200,174.08,
True,200,180.81,
True,200,189.51,
True,200,174.13,
True,200,159.77,
True,200,194.53,
True,200,187.81,
True,200,171.84,
True,200,185.53,
True,200,182.49,
True,200,180.77,
True,200,187.80,
True,200,166.05,
True,200,185.79,
True,200,190.62,
True,200,173.64,
True,200,172.48,
True,200,191.45,
True,200,172.82,
True,200,178.61,
True,200,183.83,
True,200,177.92,
True,200,204.09,
True,200,195.23,
True,200,170.14,
True,200,180.24,
True,200,191.80,
True,200,179.59,
True,200,175.56,
True,200,186.68,
True,200,197.35,
True,200,188.09,
True,200,183.35,
True,200,184.60,
True,200,186.23,
True,200,180.45,
True,200,183.53,
True,200,185.47,
True,200,188.27,
True,200,182.25,
True,200,197.80,
True,200,187.54,
True,200,167.88,
True,200,165.09,
True,200,172.18,
True,200,175.28,
True,200,196.62,
True,200,182.11,
True,200,175.53,
True,200,178.69,
True,200,176.52,
True,200,161.76,
True,200,181.11,
True,200,164.63,
True,200,181.60,
True,200,179.79,
True,200,188.29,
True,200,170.39,
True,200,188.59,
True,200,193.23,
True,200,170.63,
True,200,192.58,
True,200,185.94,
True,200,195.69,
True,200,173.09,
True,200,175.56,
True,200,174.83,
True,200,171.61,
True,200,183.90,
True,200,178.17,
True,200,167.69,
True,200,169.76,
True,200,177.05,
True,200,174.45,
True,200,185.02,
True,200,191.79,
True,200,187.90,
True,200,169.82,
True,200,169.07,
True,200,156.94,
True,200,167.87,
True,200,194.16,
True,200,187.06,
True,200,168.37,
True,200,191.53,
True,200,186.80,
True,200,178.83,
True,200,177.86,
True,200,169.30,
True,200,180.79,
True,200,176.03,
True,200,173.38,
True,200,175.92,
True,200,170.84,
True,200,198.31,
True,200,168.90,
True,200,172.11,
True,200,179.44,
True,200,174.27,
True,200,204.24,
True,200,178.60,
True,200,180.27,
True,200,189.42,
True,200,167.45,
True,200,172.50,
True,200,184.70,
True,200,189.38,
True,200,195.35,
True,200,175.32,
True,200,197.94,
True,200,195.52,
True,200,187.92,
True,200,195.35,
True,200,190.16,
True,200,198.74,
True,200,194.01,
True,200,210.97,
True,200,190.85,
True,200,169.82,
True,200,173.65,
True,200,193.96,
True,200,170.16,
True,200,169.76,
True,200,176.74,
True,200,175.43,
True,200,174.70,
True,200,165.59,
True,200,176.26,
True,200,172.25,
True,200,186.46,
True,200,186.14,
True,200,174.44,
True,200,181.68,
True,200,185.41,
True,200,187.70,
True,200,184.37,
True,200,185.93,
True,200,176.18,
True,200,171.74,
True,200,194.94,
True,200,175.95,
True,200,185.52,
True,200,189.39,
True,200,195.30,
True,200,189.30,
True,200,178.55,
True,200,178.13,
True,200,182.59,
True,200,189.33,
True,200,188.31,
True,200,182.80,
True,200,191.80,
True,200,185.22,
True,200,186.69,
True,200,193.58,
True,200,185.91,
True,200,188.35,
True,200,170.96,
True,200,197.46,
True,200,185.61,
True,200,182.97,
True,200,183.21,
True,200,173.18,
True,200,177.76,
True,200,189.46,
True,200,174.61,
True,200,165.72,
True,200,184.83,
True,200,191.16,
True,200,172.45,
True,200,177.59,
True,200,175.41,
True,200,179.85,
True,200,178.72,
True,200,181.60,
True,200,183.94,
True,200,183.74,
True,200,168.45,
True,200,185.60,
True,200,187.36,
True,200,189.84,
True,200,163.27,
True,200,193.21,
True,200,169.72,
True,200,162.67,
True,200,176.88,
True,200,189.60,
True,200,197.80,
True,200,189.44,
True,200,173.63,
True,200,169.51,
True,200,195.31,
True,200,180.32,
True,200,193.24,
True,200,181.79,
True,200,192.58,
True,200,201.35,
True,200,186.09,
True,200,153.10,
True,200,167.23,
True,200,184.50,
True,200,171.37,
True,200,168.45,
True,200,169.82,
True,200,177.16,
True,200,178.29,
True,200,173.07,
True,200,182.78,
True,200,174.69,
True,200,173.12,
True,200,166.98,
True,200,172.65,
True,200,173.73,
True,200,189.36,
True,200,168.63,
True,200,174.08,
True,200,189.68,
True,200,182.45,
True,200,166.03,
True,200,188.59,
True,200,173.15,
True,200,175.77,
True,200,192.53,
True,200,179.33,
True,200,195.70,
True,200,194.97,
True,200,174.81,
True,200,171.42,
True,200,188.46,
True,200,171.60,
True,200,194.77,
True,200,193.01,
True,200,176.18,
True,200,194.56,
True,200,176.25,
True,200,196.97,
True,200,205.65,
True,200,186.30,
True,200,164.29,
True,200,162.63,
True,200,190.62,
True,200,172.51,
True,200,181.02,
True,200,173.81,
True,200,176.07,
True,200,172.20,
True,200,196.86,
True,200,174.81,
True,200,198.37,
True,200,173.80,
True,200,173.02,
True,200,192.85,
True,200,170.30,
True,200,171.91,
True,200,191.28,
True,200,174.89,
True,200,174.46,
True,200,156.58,
True,200,187.36,
True,200,170.80,
True,200,158.00,
True,200,186.99,
True,200,194.72,
True,200,189.38,
True,200,166.47,
True,200,173.92,
True,200,172.96,
True,200,191.35,
True,200,179.73,
True,200,197.90,
True,200,187.59,
True,200,179.56,
True,200,174.88,
True,200,189.54,
True,200,177.65,
True,200,200.38,
True,200,186.05,
True,200,167.61,
True,200,190.49,
True,200,177.65,
True,200,176.85,
True,200,172.11,
True,200,165.59,
True,200,165.25,
True,200,174.49,
True,200,192.13,
True,200,176.18,
True,200,170.42,
True,200,184.51,
True,200,168.34,
True,200,168.71,
True,200,155.39,
True,200,201.90,
True,200,191.05,
True,200,197.63,
True,200,168.77,
True,200,163.40,
True,200,148.02,
True,200,145.32,
True,200,184.82,
True,200,158.02,
True,200,196.56,
True,200,192.93,
True,200,184.17,
True,200,190.78,
True,200,175.86,
True,200,172.35,
True,200,152.69,
True,200,174.01,
True,200,168.84,
True,200,171.95,
True,200,179.65,
True,200,177.41,
True,200,181.21,
True,200,175.02,
True,200,148.00,
True,200,180.60,
True,200,178.70,
True,200,178.54,
True,200,162.64,
True,200,196.88,
True,200,156.53,
True,200,180.09,
True,200,165.84,
True,200,188.66,
True,200,182.45,
True,200,153.75,
True,200,174.50,
True,200,166.31,
True,200,168.55,
True,200,173.40,
True,200,152.59,
True,200,177.66,
True,200,190.94,
True,200,174.34,
True,200,183.99,
True,200,166.73,
True,200,171.76,
True,200,175.94,
True,200,194.33,
True,200,166.16,
True,200,175.76,
True,200,167.46,
True,200,196.89,
True,200,188.36,
True,200,164.25,
True,200,172.15,
True,200,172.64,
True,200,162.21,
True,200,175.14,
True,200,171.82,
True,200,183.00,
True,200,165.55,
True,200,175.94,
True,200,172.72,
True,200,184.93,
True,200,180.93,
True,200,178.14,
True,200,180.82,
True,200,176.94,
True,200,180.03,
True,200,191.76,
True,200,172.70,
True,200,151.62,
True,200,190.82,
True,200,186.35,
True,200,182.68,
True,200,173.19,
True,200,167.33,
True,200,167.17,
True,200,170.89,
True,200,172.71,
True,200,175.02,
True,200,176.48,
True,200,172.90,
True,200,172.40,
True,200,172.83,
True,200,172.99,
True,200,177.49,
True,200,166.93,
True,200,169.83,
True,200,189.43,
True,200,188.11,
True,200,167.23,
True,200,177.02,
True,200,194.24,
True,200,176.06,
True,200,186.06,
True,200,162.80,
True,200,186.84,
True,200,173.51,
True,200,173.45,
True,200,197.89,
True,200,176.96,
True,200,180.85,
True,200,174.67,
True,200,177.45,
True,200,194.88,
True,200,192.12,
True,200,192.50,
True,200,202.55,
True,200,178.83,
True,200,169.19,
True,200,205.06,
True,200,160.87,
True,200,175.92,
True,200,177.39,
True,200,178.23,
True,200,185.71,
True,200,195.12,
True,200,178.81,
True,200,180.32,
True,200,170.85,
True,200,170.90,
True,200,179.82,
True,200,170.33,
True,200,183.72,
True,200,184.88,
True,200,194.98,
True,200,171.55,
True,200,191.01,
True,200,154.38,
True,200,179.73,
True,200,196.89,
True,200,177.65,
True,200,182.95,
True,200,186.49,
True,200,157.85,
True,200,204.12,
True,200,172.68,
True,200,173.17,
True,200,178.86,
True,200,179.62,
True,200,197.89,
True,200,199.40,
True,200,190.46,
True,200,172.28,
True,200,202.18,
True,200,188.97,
True,200,170.45,
True,200,178.34,
True,200,177.65,
True,200,156.79,
True,200,162.01,
True,200,198.07,
True,200,181.80,
True,200,169.62,
True,200,175.39,
True,200,170.71,
True,200,158.47,
True,200,157.79,
True,200,172.05,
True,200,174.03,
True,200,171.19,
