ok,status,latency_ms,error
True,200,42.28,
True,200,65.25,
True,200,32.92,
True,200,35.84,
True,200,51.64,
True,200,55.15,
True,200,32.70,
True,200,49.72,
True,200,48.62,
True,200,39.73,
True,200,51.91,
True,200,57.31,
True,200,36.95,
True,200,30.11,
True,200,57.47,
True,200,50.58,
True,200,35.96,
True,200,34.46,
True,200,58.63,
True,200,47.13,
True,200,25.77,
True,200,60.09,
True,200,29.87,
True,200,34.08,
True,200,44.27,
True,200,39.17,
True,200,63.34,
True,200,45.63,
True,200,57.66,
True,200,52.61,
True,200,62.91,
True,200,54.77,
True,200,47.64,
True,200,33.98,
True,200,43.88,
True,200,35.33,
True,200,53.46,
True,200,39.31,
True,200,38.77,
True,200,41.80,
True,200,55.56,
True,200,30.31,
True,200,40.35,
True,200,29.39,
True,200,39.43,
True,200,41.07,
True,200,70.04,
True,200,57.98,
True,200,58.72,
True,200,45.47,
True,200,45.56,
True,200,59.41,
True,200,52.40,
True,200,40.31,
True,200,28.90,
True,200,72.32,
True,200,47.73,
True,200,33.39,
True,200,48.72,
True,200,34.06,
True,200,40.13,
True,200,42.74,
True,200,59.86,
True,200,48.81,
True,200,43.43,
True,200,45.80,
True,200,35.27,
True,200,52.97,
True,200,46.46,
True,200,48.13,
True,200,62.75,
True,200,43.53,
True,200,39.23,
True,200,40.35,
True,200,33.70,
True,200,43.70,
True,200,42.31,
True,200,25.21,
True,200,40.29,
True,200,37.47,
True,200,42.73,
True,200,31.79,
True,200,63.62,
True,200,52.75,
True,200,46.25,
True,200,31.93,
True,200,34.33,
True,200,59.55,
True,200,59.46,
True,200,37.37,
True,200,43.99,
True,200,51.77,
True,200,63.44,
True,200,71.22,
True,200,34.67,
True,200,33.88,
True,200,40.56,
True,200,60.84,
True,200,44.56,
True,200,45.63,
True,200,47.62,
True,200,32.97,
True,200,33.23,
True,200,52.43,
True,200,47.37,
True,200,54.48,
True,200,47.02,
True,200,69.26,
True,200,46.65,
True,200,52.37,
True,200,39.07,
True,200,53.17,
True,200,36.60,
True,200,50.01,
True,200,46.29,
True,200,40.41,
True,200,40.17,
True,200,42.16,
True,200,53.50,
True,200,51.55,
True,200,44.90,
True,200,47.15,
True,200,37.01,
True,200,45.55,
True,200,37.05,
True,200,36.06,
True,200,28.53,
True,200,53.97,
True,200,25.11,
True,200,47.52,
True,200,57.74,
True,200,68.34,
True,200,43.93,
True,200,58.17,
True,200,60.02,
True,200,33.71,
True,200,41.09,
True,200,50.80,
True,200,48.23,
True,200,55.03,
True,200,49.81,
True,200,31.17,
True,200,28.68,
True,200,38.24,
True,200,47.96,
True,200,56.82,
True,200,63.37,
True,200,38.42,
True,200,42.12,
True,200,44.61,
True,200,58.03,
True,200,60.88,
True,200,55.26,
True,200,32.67,
True,200,42.52,
True,200,50.97,
True,200,48.90,
True,200,47.56,
True,200,56.35,
True,200,31.15,
True,200,35.39,
True,200,59.05,
True,200,66.84,
True,200,37.63,
True,200,45.35,
True,200,51.27,
True,200,49.13,
True,200,61.35,
True,200,36.84,
True,200,41.09,
True,200,67.35,
True,200,51.69,
True,200,34.11,
True,200,44.11,
True,200,57.70,
True,200,51.15,
True,200,39.90,
True,200,30.24,
True,200,37.81,
True,200,36.39,
True,200,29.60,
True,200,51.52,
True,200,37.41,
True,200,43.93,
True,200,63.49,
True,200,35.82,
True,200,53.07,
True,200,44.04,
True,200,51.83,
True,200,27.44,
True,200,40.10,
True,200,35.84,
True,200,31.89,
True,200,66.56,
True,200,47.55,
True,200,36.38,
True,200,67.53,
True,200,47.22,
True,200,44.75,
True,200,38.18,
True,200,32.08,
True,200,48.05,
True,200,78.17,
True,200,48.18,
True,200,29.91,
True,200,39.93,
True,200,48.58,
True,200,63.37,
True,200,33.12,
True,200,42.44,
True,200,40.24,
True,200,53.47,
True,200,57.66,
True,200,54.48,
True,200,30.82,
True,200,54.23,
True,200,55.08,
True,200,34.27,
True,200,39.54,
True,200,44.07,
True,200,52.13,
True,200,58.94,
True,200,87.15,
True,200,29.83,
True,200,62.12,
True,200,40.22,
True,200,42.89,
True,200,54.84,
True,200,46.44,
True,200,42.01,
True,200,51.44,
True,200,39.27,
True,200,41.86,
True,200,41.73,
True,200,53.01,
True,200,55.35,
True,200,41.78,
True,200,42.68,
True,200,36.69,
True,200,55.21,
True,200,43.90,
True,200,46.52,
True,200,47.59,
True,200,43.03,
True,200,32.56,
True,200,49.70,
True,200,33.98,
True,200,31.75,
True,200,32.70,
True,200,51.42,
True,200,29.00,
True,200,40.07,
True,200,33.11,
True,200,60.70,
True,200,55.45,
True,200,43.79,
True,200,59.26,
True,200,67.71,
True,200,40.90,
True,200,32.42,
True,200,32.13,
True,200,53.41,
True,200,41.33,
True,200,71.93,
True,200,32.78,
True,200,49.94,
True,200,48.29,
True,200,43.32,
True,200,61.79,
True,200,47.51,
True,200,37.43,
True,200,40.79,
True,200,53.64,
True,200,59.46,
True,200,49.00,
True,200,59.86,
True,200,44.55,
True,200,52.46,
True,200,38.16,
True,200,40.76,
True,200,43.05,
True,200,43.95,
True,200,59.68,
True,200,49.34,
True,200,43.95,
True,200,41.94,
True,200,37.79,
True,200,46.77,
True,200,57.35,
True,200,55.53,
True,200,40.38,
True,200,54.18,
True,200,33.76,
True,200,48.81,
True,200,42.40,
True,200,47.37,
True,200,35.10,
True,200,64.45,
True,200,41.16,
True,200,39.39,
True,200,54.10,
True,200,60.50,
True,200,44.53,
True,200,30.14,
True,200,64.40,
True,200,55.08,
True,200,39.42,
True,200,50.29,
True,200,43.21,
True,200,37.66,
True,200,38.82,
True,200,36.41,
True,200,30.47,
True,200,49.26,
True,200,34.23,
True,200,29.07,
True,200,54.21,
True,200,36.23,
True,200,43.10,
True,200,39.79,
True,200,60.65,
True,200,41.62,
True,200,48.47,
True,200,36.56,
True,200,33.18,
True,200,35.24,
True,200,33.77,
True,200,32.80,
True,200,27.28,
True,200,30.77,
True,200,29.84,
