ok,status,latency_ms,error
True,200,162.94,
True,200,163.59,
True,200,180.11,
True,200,181.68,
True,200,181.79,
True,200,172.47,
True,200,181.57,
True,200,169.65,
True,200,183.18,
True,200,184.42,
True,200,179.32,
True,200,182.71,
True,200,178.14,
True,200,186.39,
True,200,184.08,
True,200,176.53,
True,200,182.05,
True,200,184.47,
True,200,188.25,
True,200,186.79,
True,200,146.82,
True,200,167.26,
True,200,190.27,
True,200,166.72,
True,200,166.53,
True,200,181.93,
True,200,149.64,
True,200,182.47,
True,200,183.13,
True,200,189.23,
True,200,169.03,
True,200,186.60,
True,200,188.19,
True,200,178.85,
True,200,176.04,
True,200,173.03,
True,200,182.52,
True,200,189.18,
True,200,177.33,
True,200,194.47,
True,200,160.50,
True,200,169.57,
True,200,167.42,
True,200,170.50,
True,200,174.07,
True,200,171.41,
True,200,181.00,
True,200,181.50,
True,200,184.73,
True,200,191.83,
True,200,191.32,
True,200,187.15,
True,200,192.23,
True,200,186.90,
True,200,184.68,
True,200,186.57,
True,200,183.29,
True,200,180.52,
True,200,183.27,
True,200,189.71,
True,200,161.19,
True,200,171.94,
True,200,186.02,
True,200,179.02,
True,200,173.09,
True,200,185.82,
True,200,173.33,
True,200,191.62,
True,200,177.74,
True,200,178.21,
True,200,178.43,
True,200,180.08,
True,200,179.54,
True,200,188.15,
True,200,182.67,
True,200,186.52,
True,200,188.03,
True,200,186.30,
True,200,194.53,
True,200,187.42,
True,200,171.47,
True,200,172.24,
True,200,174.57,
True,200,174.71,
True,200,172.38,
True,200,167.71,
True,200,175.49,
True,200,174.76,
True,200,173.67,
True,200,172.64,
True,200,172.38,
True,200,173.76,
True,200,178.84,
True,200,178.95,
True,200,177.54,
True,200,187.32,
True,200,186.11,
True,200,180.88,
True,200,184.87,
True,200,168.93,
True,200,188.70,
True,200,158.59,
True,200,172.79,
True,200,155.28,
True,200,169.78,
True,200,180.61,
True,200,192.95,
True,200,172.43,
True,200,178.64,
True,200,180.37,
True,200,177.99,
True,200,170.74,
True,200,172.12,
True,200,205.77,
True,200,176.68,
True,200,179.66,
True,200,185.77,
True,200,186.54,
True,200,199.61,
True,200,198.86,
True,200,182.31,
True,200,170.47,
True,200,160.97,
True,200,186.92,
True,200,165.09,
True,200,181.12,
True,200,174.12,
True,200,171.03,
True,200,169.95,
True,200,173.95,
True,200,192.99,
True,200,173.19,
True,200,174.47,
True,200,194.90,
True,200,177.79,
True,200,175.90,
True,200,179.73,
True,200,185.06,
True,200,200.75,
True,200,186.00,
True,200,183.09,
True,200,164.94,
True,200,166.87,
True,200,172.34,
True,200,177.09,
True,200,173.62,
True,200,194.09,
True,200,170.34,
True,200,174.79,
True,200,166.25,
True,200,191.40,
True,200,171.99,
True,200,169.27,
True,200,176.12,
True,200,185.38,
True,200,192.55,
True,200,190.69,
True,200,171.86,
True,200,173.00,
True,200,165.27,
True,200,170.25,
True,200,185.66,
True,200,158.95,
True,200,169.36,
True,200,186.04,
True,200,186.97,
True,200,174.22,
True,200,182.05,
True,200,171.62,
True,200,195.03,
True,200,187.38,
True,200,177.40,
True,200,178.71,
True,200,184.39,
True,200,183.19,
True,200,194.40,
True,200,177.16,
True,200,189.15,
True,200,175.58,
True,200,199.37,
True,200,186.65,
True,200,191.34,
True,200,189.22,
True,200,168.46,
True,200,190.25,
True,200,195.60,
True,200,174.56,
True,200,200.67,
True,200,180.54,
True,200,171.25,
True,200,193.86,
True,200,170.33,
True,200,187.02,
True,200,176.11,
True,200,175.45,
True,200,174.63,
True,200,175.48,
True,200,202.21,
True,200,198.94,
True,200,194.96,
True,200,163.79,
True,200,184.01,
True,200,186.29,
True,200,191.39,
True,200,176.82,
True,200,176.15,
True,200,196.21,
True,200,184.47,
True,200,185.84,
True,200,172.74,
True,200,183.43,
True,200,185.14,
True,200,171.07,
True,200,163.08,
True,200,186.18,
True,200,197.01,
True,200,173.22,
True,200,195.86,
True,200,165.41,
True,200,181.25,
True,200,163.56,
True,200,186.06,
True,200,166.01,
True,200,172.03,
True,200,176.56,
True,200,193.66,
True,200,174.48,
True,200,175.85,
True,200,171.10,
True,200,180.75,
True,200,189.23,
True,200,174.53,
True,200,189.62,
True,200,193.38,
True,200,186.18,
True,200,174.81,
True,200,193.84,
True,200,187.90,
True,200,187.96,
True,200,191.71,
True,200,195.14,
True,200,158.65,
True,200,196.16,
True,200,169.20,
True,200,175.06,
True,200,175.36,
True,200,185.41,
True,200,188.20,
True,200,182.23,
True,200,174.61,
True,200,168.98,
True,200,181.14,
True,200,172.27,
True,200,168.74,
True,200,172.97,
True,200,193.31,
True,200,178.82,
True,200,184.78,
True,200,172.34,
True,200,188.16,
True,200,170.61,
True,200,169.41,
True,200,188.59,
True,200,185.11,
True,200,195.02,
True,200,187.71,
True,200,163.99,
True,200,187.50,
True,200,170.22,
True,200,184.00,
True,200,187.91,
True,200,190.12,
True,200,171.88,
True,200,195.45,
True,200,188.39,
True,200,174.37,
True,200,169.99,
True,200,162.24,
True,200,186.21,
True,200,173.83,
True,200,190.75,
True,200,171.38,
True,200,169.56,
True,200,184.26,
True,200,182.24,
True,200,172.73,
True,200,177.67,
True,200,172.88,
True,200,173.23,
True,200,180.22,
True,200,197.74,
True,200,180.51,
True,200,181.80,
True,200,195.25,
True,200,174.43,
True,200,192.91,
True,200,175.98,
True,200,173.46,
True,200,190.25,
True,200,176.12,
True,200,196.98,
True,200,171.24,
True,200,195.98,
True,200,162.01,
True,200,170.37,
True,200,160.63,
True,200,173.35,
True,200,189.89,
True,200,167.61,
True,200,184.58,
True,200,168.19,
True,200,195.73,
True,200,171.06,
True,200,156.19,
True,200,172.41,
True,200,183.52,
True,200,171.46,
True,200,192.49,
True,200,167.31,
True,200,186.04,
True,200,175.62,
True,200,180.41,
True,200,169.12,
True,200,175.02,
True,200,183.82,
True,200,193.03,
True,200,167.80,
True,200,183.61,
True,200,193.44,
True,200,177.38,
True,200,175.89,
True,200,165.78,
True,200,192.03,
True,200,162.84,
True,200,173.96,
True,200,197.69,
True,200,172.56,
True,200,172.26,
True,200,190.76,
True,200,171.16,
True,200,175.32,
True,200,175.52,
True,200,183.21,
True,200,168.80,
True,200,170.32,
True,200,188.08,
True,200,171.53,
True,200,188.86,
True,200,176.09,
True,200,174.05,
True,200,178.12,
True,200,175.83,
True,200,179.58,
True,200,194.30,
True,200,184.41,
True,200,166.63,
True,200,172.84,
True,200,189.24,
True,200,168.99,
True,200,185.38,
True,200,176.60,
True,200,170.60,
True,200,187.17,
True,200,177.99,
True,200,179.99,
True,200,176.19,
True,200,184.73,
True,200,170.45,
True,200,174.54,
True,200,170.87,
True,200,190.89,
True,200,171.96,
True,200,190.37,
True,200,174.02,
True,200,166.69,
True,200,182.83,
True,200,171.05,
True,200,175.23,
True,200,171.09,
True,200,174.17,
True,200,180.87,
True,200,172.22,
True,200,174.81,
True,200,180.65,
True,200,195.31,
True,200,166.54,
True,200,171.59,
True,200,170.32,
True,200,180.71,
True,200,169.58,
True,200,178.98,
True,200,188.93,
True,200,174.85,
True,200,159.35,
True,200,173.14,
True,200,176.97,
True,200,198.66,
True,200,194.61,
True,200,180.20,
True,200,194.19,
True,200,172.70,
True,200,190.63,
True,200,189.63,
True,200,178.57,
True,200,192.74,
True,200,185.43,
True,200,184.47,
True,200,163.17,
True,200,183.28,
True,200,185.99,
True,200,168.69,
True,200,186.28,
True,200,173.76,
True,200,162.02,
True,200,179.34,
True,200,188.53,
True,200,172.36,
True,200,177.23,
True,200,171.15,
True,200,174.65,
True,200,174.12,
True,200,175.15,
True,200,182.06,
True,200,170.93,
True,200,191.61,
True,200,166.96,
True,200,172.59,
True,200,164.49,
True,200,168.43,
True,200,190.71,
True,200,174.25,
True,200,184.36,
True,200,172.43,
True,200,165.04,
True,200,196.69,
True,200,181.01,
True,200,168.21,
True,200,174.86,
True,200,173.19,
True,200,170.19,
True,200,195.64,
True,200,186.31,
True,200,173.73,
True,200,186.02,
True,200,174.79,
True,200,167.41,
True,200,190.71,
True,200,172.46,
True,200,171.57,
True,200,180.42,
True,200,182.03,
True,200,180.03,
True,200,179.11,
True,200,183.98,
True,200,181.59,
True,200,170.83,
True,200,173.38,
True,200,191.98,
True,200,188.74,
True,200,163.58,
True,200,184.72,
True,200,171.05,
True,200,189.44,
True,200,190.42,
True,200,183.23,
True,200,168.62,
True,200,162.31,
True,200,180.08,
True,200,177.05,
True,200,180.16,
True,200,176.56,
True,200,175.64,
True,200,182.64,
True,200,183.24,
True,200,178.58,
True,200,175.36,
True,200,176.93,
True,200,188.03,
True,200,173.94,
True,200,164.44,
True,200,184.32,
True,200,195.80,
True,200,171.80,
True,200,173.41,
True,200,196.88,
True,200,184.03,
True,200,170.68,
True,200,195.32,
True,200,175.95,
True,200,177.96,
True,200,177.54,
True,200,193.02,
True,200,186.42,
True,200,180.30,
True,200,164.27,
True,200,174.09,
True,200,195.59,
True,200,175.51,
True,200,174.01,
True,200,193.50,
True,200,172.89,
True,200,196.01,
True,200,167.32,
True,200,195.77,
True,200,193.25,
True,200,176.67,
True,200,176.05,
True,200,173.32,
True,200,177.05,
True,200,195.16,
True,200,189.87,
True,200,175.42,
True,200,177.29,
True,200,182.63,
True,200,171.63,
True,200,192.28,
True,200,169.09,
True,200,185.62,
True,200,185.44,
True,200,173.32,
True,200,174.04,
True,200,174.84,
True,200,175.07,
True,200,161.24,
True,200,160.92,
True,200,185.25,
True,200,169.04,
True,200,171.55,
True,200,169.25,
True,200,169.99,
True,200,170.04,
True,200,173.83,
True,200,160.81,
True,200,197.36,
True,200,161.73,
True,200,157.08,
True,200,172.40,
True,200,196.61,
True,200,189.02,
True,200,174.80,
True,200,194.66,
True,200,168.11,
True,200,180.48,
True,200,170.18,
True,200,201.39,
True,200,171.88,
