ok,status,latency_ms,error
True,200,54.07,
True,200,57.80,
True,200,51.75,
True,200,59.06,
True,200,43.96,
True,200,69.58,
True,200,35.65,
True,200,38.51,
True,200,58.10,
True,200,33.65,
True,200,44.46,
True,200,50.04,
True,200,65.18,
True,200,59.11,
True,200,40.86,
True,200,48.78,
True,200,37.90,
True,200,53.75,
True,200,41.66,
True,200,68.72,
True,200,57.96,
True,200,33.82,
True,200,49.16,
True,200,64.11,
True,200,43.45,
True,200,44.21,
True,200,47.03,
True,200,49.81,
True,200,51.53,
True,200,65.15,
True,200,41.74,
True,200,41.14,
True,200,41.55,
True,200,30.36,
True,200,66.25,
True,200,47.35,
True,200,53.45,
True,200,47.08,
True,200,40.24,
True,200,50.81,
True,200,51.68,
True,200,52.41,
True,200,50.22,
True,200,41.91,
True,200,57.94,
True,200,47.28,
True,200,41.54,
True,200,63.56,
True,200,38.20,
True,200,33.25,
True,200,60.51,
True,200,58.48,
True,200,53.44,
True,200,46.22,
True,200,46.70,
True,200,67.69,
True,200,40.87,
True,200,45.09,
True,200,56.81,
True,200,24.49,
True,200,46.89,
True,200,46.82,
True,200,51.26,
True,200,49.18,
True,200,53.82,
True,200,47.38,
True,200,30.74,
True,200,43.11,
True,200,51.76,
True,200,59.86,
True,200,37.77,
True,200,52.21,
True,200,56.73,
True,200,63.59,
True,200,46.86,
True,200,63.51,
True,200,33.61,
True,200,35.74,
True,200,58.28,
True,200,51.95,
True,200,34.76,
True,200,53.37,
True,200,63.55,
True,200,49.78,
True,200,37.01,
True,200,31.94,
True,200,64.55,
True,200,49.32,
True,200,32.18,
True,200,46.80,
True,200,63.73,
True,200,53.00,
True,200,73.92,
True,200,42.00,
True,200,32.10,
True,200,50.92,
True,200,37.53,
True,200,42.67,
True,200,60.30,
True,200,45.52,
True,200,52.82,
True,200,60.51,
True,200,64.03,
True,200,46.69,
True,200,46.02,
True,200,37.04,
True,200,49.84,
True,200,52.71,
True,200,33.35,
True,200,49.32,
True,200,41.74,
True,200,35.22,
True,200,48.13,
True,200,53.89,
True,200,33.20,
True,200,42.38,
True,200,38.84,
True,200,36.32,
True,200,47.69,
True,200,55.54,
True,200,68.02,
True,200,72.29,
True,200,43.91,
True,200,77.98,
True,200,51.93,
True,200,36.49,
True,200,42.25,
True,200,46.81,
True,200,50.86,
True,200,36.19,
True,200,48.07,
True,200,42.14,
True,200,51.08,
True,200,42.86,
True,200,68.37,
True,200,27.70,
True,200,53.24,
True,200,37.12,
True,200,43.72,
True,200,41.37,
True,200,61.08,
True,200,51.27,
True,200,53.57,
True,200,43.98,
True,200,22.61,
True,200,50.85,
True,200,46.17,
True,200,65.17,
True,200,41.86,
True,200,50.24,
True,200,31.97,
True,200,33.15,
True,200,50.70,
True,200,42.34,
True,200,51.21,
True,200,51.26,
True,200,60.49,
True,200,34.48,
True,200,38.98,
True,200,48.30,
True,200,58.97,
True,200,45.33,
True,200,47.05,
True,200,56.06,
True,200,46.00,
True,200,74.91,
True,200,28.79,
True,200,25.52,
True,200,46.06,
True,200,32.65,
True,200,42.38,
True,200,80.12,
True,200,57.56,
True,200,49.90,
True,200,73.12,
True,200,36.21,
True,200,37.17,
True,200,52.18,
True,200,50.56,
True,200,41.62,
True,200,43.00,
True,200,33.20,
True,200,60.35,
True,200,40.80,
True,200,48.06,
True,200,60.68,
True,200,44.07,
True,200,47.64,
True,200,55.26,
True,200,33.52,
True,200,62.44,
True,200,61.65,
True,200,23.69,
True,200,49.09,
True,200,52.61,
True,200,49.28,
True,200,30.19,
True,200,43.39,
True,200,28.05,
True,200,37.06,
True,200,49.01,
True,200,51.01,
True,200,60.51,
True,200,26.08,
True,200,58.48,
True,200,54.18,
True,200,47.38,
True,200,49.14,
True,200,52.64,
True,200,55.42,
True,200,48.11,
True,200,31.73,
True,200,40.05,
True,200,41.96,
True,200,47.33,
True,200,42.47,
True,200,47.22,
True,200,50.68,
True,200,59.03,
True,200,44.38,
True,200,52.17,
True,200,69.98,
True,200,61.40,
True,200,38.97,
True,200,39.87,
True,200,57.16,
True,200,32.70,
True,200,48.10,
True,200,48.89,
True,200,45.28,
True,200,45.11,
True,200,69.41,
True,200,42.41,
True,200,55.68,
True,200,43.57,
True,200,52.85,
True,200,51.79,
True,200,45.68,
True,200,32.47,
True,200,28.85,
True,200,36.32,
True,200,37.95,
True,200,37.86,
True,200,42.09,
True,200,26.77,
True,200,31.04,
