ok,status,latency_ms,error
True,200,170.63,
True,200,166.30,
True,200,180.51,
True,200,180.53,
True,200,181.18,
True,200,178.50,
True,200,165.34,
True,200,185.81,
True,200,180.87,
True,200,180.21,
True,200,180.47,
True,200,182.05,
True,200,181.26,
True,200,175.09,
True,200,183.60,
True,200,181.65,
True,200,173.01,
True,200,177.64,
True,200,188.53,
True,200,186.12,
True,200,160.99,
True,200,171.55,
True,200,179.72,
True,200,197.13,
True,200,181.56,
True,200,182.56,
True,200,178.20,
True,200,170.34,
True,200,186.33,
True,200,173.75,
True,200,192.65,
True,200,186.62,
True,200,184.35,
True,200,195.30,
True,200,189.56,
True,200,185.19,
True,200,186.30,
True,200,181.19,
True,200,191.49,
True,200,185.19,
True,200,160.18,
True,200,170.69,
True,200,161.29,
True,200,172.81,
True,200,179.95,
True,200,177.12,
True,200,179.23,
True,200,168.94,
True,200,181.72,
True,200,180.16,
True,200,180.62,
True,200,182.28,
True,200,174.73,
True,200,185.52,
True,200,167.49,
True,200,182.84,
True,200,178.48,
True,200,185.42,
True,200,180.70,
True,200,179.75,
True,200,191.62,
True,200,182.67,
True,200,166.10,
True,200,188.00,
True,200,176.71,
True,200,202.55,
True,200,181.33,
True,200,169.60,
True,200,181.51,
True,200,178.72,
True,200,173.48,
True,200,180.24,
True,200,174.64,
True,200,180.76,
True,200,181.17,
True,200,176.88,
True,200,180.39,
True,200,176.69,
True,200,198.25,
True,200,193.74,
True,200,159.70,
True,200,179.94,
True,200,200.46,
True,200,188.81,
True,200,187.06,
True,200,190.35,
True,200,194.30,
True,200,196.11,
True,200,189.11,
True,200,185.92,
True,200,190.96,
True,200,188.11,
True,200,183.47,
True,200,187.79,
True,200,182.78,
True,200,194.52,
True,200,181.25,
True,200,183.02,
True,200,172.30,
True,200,195.13,
True,200,175.78,
True,200,182.79,
True,200,173.74,
True,200,188.25,
True,200,190.84,
True,200,193.52,
True,200,166.72,
True,200,188.55,
True,200,192.61,
True,200,195.37,
True,200,177.76,
True,200,189.59,
True,200,178.96,
True,200,180.56,
True,200,199.03,
True,200,193.49,
True,200,185.91,
True,200,193.93,
True,200,176.56,
True,200,169.69,
True,200,186.18,
True,200,171.55,
True,200,182.10,
True,200,184.34,
True,200,187.32,
True,200,189.66,
True,200,167.37,
True,200,202.22,
True,200,198.96,
True,200,198.43,
True,200,200.19,
True,200,202.76,
True,200,196.36,
True,200,190.56,
True,200,189.03,
True,200,188.78,
True,200,205.41,
True,200,201.44,
True,200,192.74,
True,200,193.34,
True,200,154.15,
True,200,181.69,
True,200,179.86,
True,200,175.61,
True,200,176.00,
True,200,184.64,
True,200,185.85,
True,200,205.92,
True,200,193.03,
True,200,189.37,
True,200,193.57,
True,200,197.68,
True,200,191.32,
True,200,190.57,
True,200,207.67,
True,200,196.93,
True,200,189.55,
True,200,199.59,
True,200,197.86,
True,200,162.16,
True,200,183.91,
True,200,180.00,
True,200,171.84,
True,200,192.66,
True,200,181.14,
True,200,187.60,
True,200,189.43,
True,200,195.36,
True,200,186.65,
True,200,177.52,
True,200,192.76,
True,200,180.79,
True,200,193.13,
True,200,177.06,
True,200,183.40,
True,200,200.41,
True,200,205.52,
True,200,189.21,
True,200,194.26,
True,200,200.63,
True,200,198.51,
True,200,189.52,
True,200,173.33,
True,200,185.78,
True,200,180.34,
True,200,189.82,
True,200,169.70,
True,200,189.65,
True,200,188.57,
True,200,198.21,
True,200,184.01,
True,200,187.08,
True,200,203.66,
True,200,203.16,
True,200,192.44,
True,200,203.72,
True,200,205.15,
True,200,187.47,
True,200,197.01,
True,200,206.55,
True,200,189.29,
True,200,176.16,
True,200,176.18,
True,200,181.83,
True,200,194.57,
True,200,195.06,
True,200,193.21,
True,200,179.99,
True,200,187.79,
True,200,208.17,
True,200,196.90,
True,200,182.92,
True,200,198.84,
True,200,194.27,
True,200,197.21,
True,200,184.44,
True,200,194.92,
True,200,196.25,
True,200,198.08,
True,200,191.67,
True,200,194.59,
True,200,153.96,
True,200,184.72,
True,200,195.36,
True,200,182.37,
True,200,169.94,
True,200,170.74,
True,200,183.51,
True,200,174.09,
True,200,181.13,
True,200,192.59,
True,200,179.99,
True,200,178.91,
True,200,188.77,
True,200,187.92,
True,200,182.11,
True,200,190.90,
True,200,185.92,
True,200,183.56,
True,200,186.52,
True,200,191.14,
True,200,176.73,
True,200,173.24,
True,200,187.20,
True,200,185.16,
True,200,190.47,
True,200,196.05,
True,200,168.07,
True,200,163.09,
True,200,171.53,
True,200,188.00,
True,200,179.41,
True,200,181.64,
True,200,183.03,
True,200,182.18,
True,200,189.81,
True,200,186.33,
True,200,187.27,
True,200,186.09,
True,200,189.85,
True,200,191.85,
True,200,191.00,
True,200,150.61,
True,200,161.33,
True,200,189.40,
True,200,173.75,
True,200,171.25,
True,200,161.31,
True,200,197.14,
True,200,171.59,
True,200,190.68,
True,200,187.35,
True,200,175.82,
True,200,168.63,
True,200,188.20,
True,200,201.18,
True,200,170.56,
True,200,179.43,
True,200,184.58,
True,200,186.19,
True,200,184.30,
True,200,152.30,
True,200,186.30,
True,200,154.62,
True,200,173.25,
True,200,161.48,
True,200,169.56,
True,200,171.63,
True,200,162.49,
True,200,181.38,
True,200,173.17,
True,200,176.99,
True,200,170.21,
True,200,160.50,
True,200,173.50,
True,200,173.40,
True,200,184.56,
True,200,176.31,
True,200,186.95,
True,200,184.08,
True,200,163.20,
True,200,191.03,
True,200,203.19,
True,200,176.84,
True,200,189.64,
True,200,175.89,
True,200,189.35,
True,200,176.49,
True,200,175.28,
True,200,171.38,
True,200,176.42,
True,200,179.35,
True,200,171.16,
True,200,168.39,
True,200,168.75,
True,200,187.92,
True,200,181.55,
True,200,174.06,
True,200,157.79,
True,200,186.32,
True,200,169.78,
True,200,201.22,
True,200,185.22,
True,200,188.86,
True,200,155.38,
True,200,184.59,
True,200,168.21,
True,200,170.46,
True,200,166.91,
True,200,172.02,
True,200,155.70,
True,200,165.66,
True,200,169.19,
True,200,190.61,
True,200,177.31,
True,200,191.68,
True,200,184.95,
True,200,187.84,
True,200,162.25,
True,200,174.03,
True,200,194.21,
True,200,186.29,
True,200,170.81,
True,200,191.17,
True,200,193.39,
True,200,165.83,
True,200,163.76,
True,200,174.45,
True,200,149.46,
True,200,183.88,
True,200,154.61,
True,200,186.97,
True,200,157.44,
True,200,164.29,
True,200,172.95,
True,200,169.93,
True,200,173.83,
True,200,172.53,
True,200,185.69,
True,200,184.97,
True,200,184.29,
True,200,172.30,
True,200,165.06,
True,200,168.40,
True,200,164.66,
True,200,172.95,
True,200,200.04,
True,200,173.64,
True,200,158.60,
True,200,167.40,
True,200,170.43,
True,200,166.29,
True,200,180.96,
True,200,190.77,
True,200,168.77,
True,200,192.07,
True,200,178.26,
True,200,194.32,
True,200,151.24,
True,200,196.68,
True,200,174.32,
True,200,184.40,
True,200,182.08,
True,200,160.12,
True,200,189.70,
True,200,172.01,
True,200,173.52,
True,200,158.72,
True,200,186.24,
True,200,184.44,
True,200,191.94,
True,200,171.52,
True,200,184.85,
True,200,172.96,
True,200,167.11,
True,200,171.14,
True,200,179.93,
True,200,167.50,
True,200,186.22,
True,200,176.81,
True,200,173.24,
True,200,169.29,
True,200,171.58,
True,200,199.49,
True,200,175.23,
True,200,166.12,
True,200,195.11,
True,200,193.14,
True,200,189.41,
True,200,170.47,
True,200,157.08,
True,200,160.91,
True,200,162.97,
True,200,166.27,
True,200,171.55,
True,200,174.46,
True,200,171.63,
True,200,172.00,
True,200,184.76,
True,200,174.49,
True,200,187.13,
True,200,198.26,
True,200,170.58,
True,200,196.92,
True,200,186.63,
True,200,168.64,
True,200,164.36,
True,200,174.65,
True,200,172.71,
True,200,161.15,
True,200,169.56,
True,200,158.25,
True,200,165.61,
True,200,184.62,
True,200,166.01,
True,200,176.76,
True,200,190.62,
True,200,175.42,
True,200,180.69,
True,200,196.98,
True,200,173.71,
True,200,171.82,
True,200,173.12,
True,200,172.74,
True,200,184.71,
True,200,183.90,
True,200,177.47,
True,200,167.07,
True,200,175.27,
True,200,179.07,
True,200,174.27,
True,200,179.49,
True,200,167.65,
True,200,160.62,
True,200,180.99,
True,200,186.13,
True,200,174.71,
True,200,180.57,
True,200,173.98,
True,200,176.66,
True,200,173.13,
True,200,176.14,
True,200,164.22,
True,200,170.43,
True,200,194.38,
True,200,166.37,
True,200,163.94,
True,200,193.27,
True,200,168.18,
True,200,175.22,
True,200,183.41,
True,200,193.95,
True,200,180.75,
True,200,170.85,
True,200,189.52,
True,200,184.87,
True,200,184.55,
True,200,167.95,
True,200,175.82,
True,200,173.24,
True,200,187.48,
True,200,174.82,
True,200,183.00,
True,200,166.58,
True,200,171.96,
True,200,165.67,
True,200,165.52,
True,200,175.55,
True,200,176.31,
True,200,175.65,
True,200,170.67,
True,200,174.45,
True,200,200.08,
True,200,167.17,
True,200,188.02,
True,200,174.57,
True,200,173.93,
True,200,175.77,
True,200,174.90,
True,200,173.75,
True,200,201.51,
True,200,179.33,
True,200,177.29,
True,200,180.31,
True,200,181.30,
True,200,155.95,
True,200,166.56,
True,200,161.52,
True,200,158.47,
True,200,165.42,
True,200,176.48,
True,200,172.53,
True,200,191.17,
True,200,168.76,
True,200,186.01,
True,200,174.69,
True,200,163.68,
True,200,171.57,
True,200,176.37,
True,200,171.01,
True,200,189.97,
True,200,177.40,
True,200,169.31,
True,200,176.86,
True,200,179.20,
True,200,182.45,
True,200,172.30,
True,200,157.69,
True,200,159.01,
True,200,164.79,
True,200,172.12,
True,200,173.18,
True,200,176.97,
True,200,191.83,
True,200,180.94,
True,200,196.34,
True,200,174.60,
True,200,173.88,
True,200,178.43,
True,200,174.83,
True,200,169.09,
True,200,187.61,
True,200,171.30,
True,200,153.73,
True,200,156.74,
True,200,153.27,
True,200,154.50,
True,200,183.07,
True,200,193.38,
True,200,165.64,
True,200,194.89,
True,200,174.67,
True,200,174.88,
True,200,191.75,
True,200,170.34,
True,200,166.64,
True,200,174.91,
True,200,176.37,
True,200,176.44,
True,200,173.90,
True,200,188.86,
True,200,163.57,
True,200,169.48,
True,200,155.95,
True,200,173.72,
True,200,177.34,
True,200,176.92,
True,200,178.83,
True,200,185.98,
True,200,180.37,
True,200,168.35,
True,200,182.15,
True,200,176.56,
True,200,169.19,
True,200,176.37,
True,200,150.71,
True,200,172.38,
True,200,175.65,
True,200,173.91,
True,200,158.07,
True,200,177.95,
True,200,175.17,
True,200,176.15,
True,200,162.90,
True,200,175.54,
True,200,172.28,
True,200,176.02,
True,200,173.45,
True,200,189.05,
True,200,171.03,
True,200,185.78,
True,200,174.85,
True,200,189.63,
True,200,165.15,
True,200,170.10,
True,200,153.23,
True,200,158.06,
True,200,143.54,
True,200,178.67,
True,200,197.05,
