ok,status,latency_ms,error
True,200,57.17,
True,200,41.90,
True,200,49.37,
True,200,47.82,
True,200,52.19,
True,200,42.66,
True,200,42.81,
True,200,46.36,
True,200,35.01,
True,200,43.62,
True,200,34.88,
True,200,37.90,
True,200,42.64,
True,200,41.61,
True,200,56.34,
True,200,44.51,
True,200,48.22,
True,200,27.42,
True,200,29.94,
True,200,74.04,
True,200,41.91,
True,200,47.30,
True,200,56.77,
True,200,56.17,
True,200,54.33,
True,200,40.17,
True,200,39.91,
True,200,29.83,
True,200,42.43,
True,200,55.80,
True,200,37.60,
True,200,42.00,
True,200,35.71,
True,200,47.53,
True,200,44.84,
True,200,50.25,
True,200,52.02,
True,200,30.95,
True,200,30.57,
True,200,40.95,
True,200,52.75,
True,200,55.45,
True,200,69.44,
True,200,62.44,
True,200,48.50,
True,200,49.99,
True,200,25.20,
True,200,35.57,
True,200,33.85,
True,200,47.98,
True,200,34.09,
True,200,39.47,
True,200,44.71,
True,200,50.36,
True,200,55.47,
True,200,35.36,
True,200,43.25,
True,200,61.43,
True,200,52.97,
True,200,35.98,
True,200,42.13,
True,200,49.60,
True,200,42.37,
True,200,47.87,
True,200,39.27,
True,200,31.78,
True,200,48.18,
True,200,67.54,
True,200,26.28,
True,200,30.96,
True,200,71.81,
True,200,51.19,
True,200,46.29,
True,200,38.19,
True,200,71.34,
True,200,42.00,
True,200,40.06,
True,200,38.18,
True,200,56.49,
True,200,44.83,
True,200,34.95,
True,200,38.90,
True,200,55.18,
True,200,29.55,
True,200,45.64,
True,200,60.06,
True,200,50.62,
True,200,62.13,
True,200,54.59,
True,200,33.36,
True,200,52.15,
True,200,64.40,
True,200,37.99,
True,200,56.40,
True,200,50.94,
True,200,30.66,
True,200,50.72,
True,200,36.05,
True,200,46.55,
True,200,38.60,
True,200,45.60,
True,200,47.94,
True,200,40.78,
True,200,46.23,
True,200,49.29,
True,200,45.11,
True,200,40.53,
True,200,48.14,
True,200,48.08,
True,200,44.99,
True,200,48.34,
True,200,44.20,
True,200,46.30,
True,200,57.42,
True,200,35.58,
True,200,26.95,
True,200,56.06,
True,200,53.90,
True,200,56.28,
True,200,45.62,
True,200,55.81,
True,200,49.15,
True,200,48.23,
True,200,25.02,
True,200,42.73,
True,200,48.21,
True,200,38.07,
True,200,43.17,
True,200,37.16,
True,200,54.37,
True,200,46.16,
True,200,60.33,
True,200,50.29,
True,200,54.68,
True,200,35.79,
True,200,61.21,
True,200,41.53,
True,200,36.84,
True,200,36.11,
True,200,45.28,
True,200,71.86,
True,200,37.38,
True,200,49.38,
True,200,35.64,
True,200,51.51,
True,200,47.32,
True,200,23.81,
True,200,57.91,
True,200,51.16,
True,200,47.52,
True,200,40.41,
True,200,44.72,
True,200,49.95,
True,200,44.29,
True,200,45.70,
True,200,59.85,
True,200,59.30,
True,200,30.70,
True,200,52.59,
True,200,55.86,
True,200,58.37,
True,200,43.02,
True,200,64.35,
True,200,34.17,
True,200,47.06,
True,200,49.38,
True,200,26.81,
True,200,44.49,
True,200,47.20,
True,200,49.26,
True,200,48.80,
True,200,65.47,
True,200,41.34,
True,200,40.00,
True,200,36.86,
True,200,50.36,
True,200,28.18,
True,200,53.02,
True,200,58.21,
True,200,28.84,
True,200,54.39,
True,200,66.88,
True,200,66.83,
True,200,41.32,
True,200,43.78,
True,200,59.14,
True,200,44.98,
True,200,30.03,
True,200,53.69,
True,200,61.88,
True,200,37.58,
True,200,36.03,
True,200,69.69,
True,200,37.97,
True,200,31.73,
True,200,42.76,
True,200,58.49,
True,200,39.66,
True,200,48.65,
True,200,44.31,
True,200,62.63,
True,200,41.95,
True,200,43.64,
True,200,45.48,
True,200,39.51,
True,200,47.04,
True,200,53.85,
True,200,34.06,
True,200,33.88,
True,200,51.78,
True,200,52.38,
True,200,34.90,
True,200,46.17,
True,200,43.09,
True,200,46.75,
True,200,61.52,
True,200,43.94,
True,200,36.05,
True,200,34.94,
True,200,34.35,
True,200,41.74,
True,200,62.04,
True,200,48.87,
True,200,25.80,
True,200,49.58,
True,200,46.18,
True,200,52.23,
True,200,57.53,
True,200,34.94,
True,200,40.18,
True,200,56.62,
True,200,42.16,
True,200,46.92,
True,200,46.34,
True,200,57.94,
True,200,32.59,
True,200,44.01,
True,200,35.90,
True,200,46.12,
True,200,28.66,
True,200,27.44,
True,200,41.30,
True,200,40.81,
True,200,27.39,
True,200,23.32,
True,200,32.57,
