ok,status,latency_ms,error
True,200,32.59,
True,200,45.62,
True,200,73.50,
True,200,46.99,
True,200,42.70,
True,200,32.18,
True,200,85.70,
True,200,33.78,
True,200,41.58,
True,200,60.21,
True,200,40.31,
True,200,51.25,
True,200,69.22,
True,200,33.31,
True,200,47.04,
True,200,46.14,
True,200,57.39,
True,200,37.13,
True,200,47.73,
True,200,37.47,
True,200,50.43,
True,200,51.38,
True,200,42.46,
True,200,40.76,
True,200,37.50,
True,200,44.86,
True,200,35.34,
True,200,44.45,
True,200,46.43,
True,200,38.13,
True,200,25.82,
True,200,41.06,
True,200,34.67,
True,200,57.25,
True,200,52.32,
True,200,48.02,
True,200,61.50,
True,200,63.90,
True,200,51.88,
True,200,37.77,
True,200,36.15,
True,200,32.75,
True,200,27.33,
True,200,35.10,
True,200,47.46,
True,200,65.26,
True,200,59.26,
True,200,42.85,
True,200,66.57,
True,200,45.20,
True,200,60.02,
True,200,65.99,
True,200,54.10,
True,200,68.19,
True,200,60.92,
True,200,38.15,
True,200,47.46,
True,200,56.63,
True,200,49.82,
True,200,64.83,
True,200,56.95,
True,200,34.81,
True,200,32.09,
True,200,49.21,
True,200,38.49,
True,200,51.20,
True,200,43.90,
True,200,41.76,
True,200,41.57,
True,200,33.65,
True,200,37.72,
True,200,46.69,
True,200,59.87,
True,200,65.47,
True,200,41.32,
True,200,51.07,
True,200,49.21,
True,200,51.45,
True,200,41.58,
True,200,62.25,
True,200,42.58,
True,200,42.93,
True,200,39.05,
True,200,32.87,
True,200,62.62,
True,200,45.97,
True,200,43.43,
True,200,39.82,
True,200,42.37,
True,200,60.20,
True,200,60.58,
True,200,60.39,
True,200,44.61,
True,200,40.85,
True,200,50.69,
True,200,33.19,
True,200,53.71,
True,200,37.86,
True,200,43.66,
True,200,27.83,
True,200,52.29,
True,200,33.45,
True,200,50.98,
True,200,48.72,
True,200,68.07,
True,200,33.80,
True,200,29.25,
